file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerFormController.java,controller.CustomerFormController,setData/1[model.Customer],false,51,1,8,1,7,1,8,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerFormController.java,controller.CustomerFormController,SaveCustomerOnAction/1[controller.ActionEvent],false,19,4,2,0,2,2,3,9,0,1,1,3,1,1,0,0,0,0,2,0,1,0,1,0,0,0,13,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerFormController.java,controller.CustomerFormController,updateCustomerOnAction/1[controller.ActionEvent],false,63,4,3,0,3,2,3,5,0,1,1,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,13,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerFormController.java,controller.CustomerFormController,addCustomer/1[model.Customer],false,33,2,3,1,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\ItemFormController.java,controller.ItemFormController,loadAllItems/0,false,49,3,4,1,3,2,11,10,0,4,0,11,0,0,1,0,0,0,1,5,4,0,1,0,0,0,23,2,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\ItemFormController.java,controller.ItemFormController,saveItem/1[model.Item],false,85,2,8,1,7,2,10,11,1,3,1,10,0,0,0,0,0,1,1,6,3,0,0,0,0,0,23,2,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\ItemFormController.java,controller.ItemFormController,initialize/0,false,32,2,1,0,1,3,3,15,0,0,0,3,1,1,0,0,1,0,4,0,0,0,1,0,0,0,13,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\ItemFormController.java,controller.ItemFormController,saveItemOnAction/1[controller.ActionEvent],false,68,4,2,0,2,2,5,9,0,1,1,5,1,1,0,0,0,0,2,0,1,0,1,0,0,0,12,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerController.java,controller.CustomerController,deleteCustomer/1[java.lang.String],false,46,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerController.java,controller.CustomerController,getCustomer/1[java.lang.String],false,51,2,4,1,3,2,7,12,2,3,1,7,0,0,0,0,0,0,1,8,3,0,1,0,0,0,23,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerController.java,controller.CustomerController,updateCustomer/1[model.Customer],false,31,2,9,1,8,2,11,10,1,1,1,11,0,0,0,0,0,0,1,7,1,0,0,0,0,0,19,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerController.java,controller.CustomerController,saveCustomer/1[model.Customer],false,14,2,10,1,9,2,12,13,1,3,1,12,0,0,0,0,0,1,1,8,3,0,0,0,0,0,23,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\controller\CustomerController.java,controller.CustomerController,getAllCustomers/0,false,74,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\db\DbConnection.java,db.DbConnection,getInstance/0,false,22,1,9,8,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,9,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\db\DbConnection.java,db.DbConnection,getConnection/0,false,29,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\db\DbConnection.java,db.DbConnection,DbConnection/0,true,12,0,1,1,0,1,2,4,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8,2,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\views\tm\CartTm.java,views.tm.CartTm,"CartTm/5[java.lang.String,java.lang.String,double,int,double]",true,16,1,5,0,5,1,5,7,0,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\views\tm\CartTm.java,views.tm.CartTm,getUnitPrice/0,false,40,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\views\tm\CartTm.java,views.tm.CartTm,setDiscount/1[double],false,60,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\HP-Eli\Super_Market-System-master\Super_Market-System-master\Super market System\SuperMarket\src\views\tm\CartTm.java,views.tm.CartTm,setUnitPrice/1[double],false,44,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
